Constituency_Num,Constituency_Name,Serial_Num,Candidate_Name,Party_Name,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percent,Total_Rounds,Current_Round,State,District,Constituency_Category,Coalition,Election_Year
1,Gummidipoondi,1,T.J.Govindarajan,Dravida Munnetra Kazhagam,61922,570,62492,26.88,26,26,Tamil Nadu,Tiruvallur,General,SPA,2026
1,Gummidipoondi,2,Sudhakar.V,All India Anna Dravida Munnetra Kazhagam,65894,481,66375,28.55,26,26,Tamil Nadu,Tiruvallur,General,NDA,2026
1,Gummidipoondi,3,M.Jagadeesan,Bahujan Samaj Party,695,2,697,0.3,26,26,Tamil Nadu,Tiruvallur,General,,2026
1,Gummidipoondi,4,"R.Sridar. B.L.,",Naam Tamilar Katchi,4707,49,4756,2.05,26,26,Tamil Nadu,Tiruvallur,General,,2026
1,Gummidipoondi,5,Sdk Sankar,Aanaithinthiya Jananayaka Pathukappu Kazhagam,593,6,599,0.26,26,26,Tamil Nadu,Tiruvallur,General,,2026
1,Gummidipoondi,6,K. Chandra Sekar,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,335,1,336,0.14,26,26,Tamil Nadu,Tiruvallur,General,,2026
1,Gummidipoondi,7,S.Vijayakumar,Tamilaga Vettri Kazhagam,93820,500,94320,40.56,26,26,Tamil Nadu,Tiruvallur,General,,2026
1,Gummidipoondi,8,M.Kumaran,Independent,260,0,260,0.11,26,26,Tamil Nadu,Tiruvallur,General,,2026
1,Gummidipoondi,9,Gopal.K,Independent,174,3,177,0.08,26,26,Tamil Nadu,Tiruvallur,General,,2026
1,Gummidipoondi,10,T.Govindan,Independent,205,1,206,0.09,26,26,Tamil Nadu,Tiruvallur,General,,2026
1,Gummidipoondi,11,A.H. Siva Ganesh,Independent,104,0,104,0.04,26,26,Tamil Nadu,Tiruvallur,General,,2026
1,Gummidipoondi,12,D.Sudhakar,Independent,319,2,321,0.14,26,26,Tamil Nadu,Tiruvallur,General,,2026
1,Gummidipoondi,13,V.Sudhakar,Independent,217,0,217,0.09,26,26,Tamil Nadu,Tiruvallur,General,,2026
1,Gummidipoondi,14,D.Dinesh,Independent,222,0,222,0.1,26,26,Tamil Nadu,Tiruvallur,General,,2026
1,Gummidipoondi,15,G.Ranjith B.Sc.L.L.B,Independent,502,1,503,0.22,26,26,Tamil Nadu,Tiruvallur,General,,2026
1,Gummidipoondi,16,Nota,None of the Above,931,6,937,0.4,26,26,Tamil Nadu,Tiruvallur,General,,2026
2,Ponneri,1,Durai Chandrasekar,Indian National Congress,54301,370,54671,24.1,26,26,Tamil Nadu,Tiruvallur,General,SPA,2026
2,Ponneri,2,Santhoshkumar.J,Bahujan Samaj Party,611,4,615,0.27,26,26,Tamil Nadu,Tiruvallur,General,,2026
2,Ponneri,3,Balaraman.P,All India Anna Dravida Munnetra Kazhagam,51160,308,51468,22.69,26,26,Tamil Nadu,Tiruvallur,General,NDA,2026
2,Ponneri,4,Rajathi.M,Naam Tamilar Katchi,6633,43,6676,2.94,26,26,Tamil Nadu,Tiruvallur,General,,2026
2,Ponneri,5,Ashok Priyadarshan,Desiya Makkal Sakthi Katchi,360,6,366,0.16,26,26,Tamil Nadu,Tiruvallur,General,,2026
2,Ponneri,6,Raja.S,Vanchit Bahujan Aaghadi,295,4,299,0.13,26,26,Tamil Nadu,Tiruvallur,General,,2026
2,Ponneri,7,Kotteeswaran. K,Tamizhaga Vaazhvurimai Katchi,163,3,166,0.07,26,26,Tamil Nadu,Tiruvallur,General,,2026
2,Ponneri,8,Malathi.S,Tamizhaga Murpokku Makkal Katchi,371,0,371,0.16,26,26,Tamil Nadu,Tiruvallur,General,,2026
2,Ponneri,9,Dr.Ravi.M.S,Tamilaga Vettri Kazhagam,110051,388,110439,48.69,26,26,Tamil Nadu,Tiruvallur,General,,2026
2,Ponneri,10,Nagaiyan.G,Independent,227,5,232,0.1,26,26,Tamil Nadu,Tiruvallur,General,,2026
2,Ponneri,11,Barathiraja.K,Independent,155,4,159,0.07,26,26,Tamil Nadu,Tiruvallur,General,,2026
2,Ponneri,12,Rajasekar.J,Independent,288,1,289,0.13,26,26,Tamil Nadu,Tiruvallur,General,,2026
2,Ponneri,13,Venkatesan.S,Independent,202,1,203,0.09,26,26,Tamil Nadu,Tiruvallur,General,,2026
2,Ponneri,14,Nota,None of the Above,859,6,865,0.38,26,26,Tamil Nadu,Tiruvallur,General,,2026
3,Tiruttani,1,G.Hari,All India Anna Dravida Munnetra Kazhagam,87893,1276,89169,37.34,27,27,Tamil Nadu,Tiruvallur,General,NDA,2026
3,Tiruttani,2,D.Krishnamurthy,Desiya Murpokku Dravida Kazhagam,53976,887,54863,22.97,27,27,Tamil Nadu,Tiruvallur,General,SPA,2026
3,Tiruttani,3,Chandran .S.S,Naam Tamilar Katchi,6516,188,6704,2.81,27,27,Tamil Nadu,Tiruvallur,General,,2026
3,Tiruttani,4,Muthuraj.G,Bahujan Samaj Party,469,1,470,0.2,27,27,Tamil Nadu,Tiruvallur,General,,2026
3,Tiruttani,5,M.Sathya Kumar,Tamilaga Vettri Kazhagam,82608,768,83376,34.91,27,27,Tamil Nadu,Tiruvallur,General,,2026
3,Tiruttani,6,Balaji.A,Thakkam Katchi,272,0,272,0.11,27,27,Tamil Nadu,Tiruvallur,General,,2026
3,Tiruttani,7,Pavendhan.Y.R,Tamizhaga Vaazhvurimai Katchi,130,2,132,0.06,27,27,Tamil Nadu,Tiruvallur,General,,2026
3,Tiruttani,8,Krishnamoorthy.K,Independent,201,9,210,0.09,27,27,Tamil Nadu,Tiruvallur,General,,2026
3,Tiruttani,9,Krishnamoorthy.D,Independent,460,7,467,0.2,27,27,Tamil Nadu,Tiruvallur,General,,2026
3,Tiruttani,10,Krishnamoorthy.M,Independent,943,3,946,0.4,27,27,Tamil Nadu,Tiruvallur,General,,2026
3,Tiruttani,11,Shettu.S,Independent,152,1,153,0.06,27,27,Tamil Nadu,Tiruvallur,General,,2026
3,Tiruttani,12,Dr.A.V.Narendran,Independent,197,1,198,0.08,27,27,Tamil Nadu,Tiruvallur,General,,2026
3,Tiruttani,13,Jambu.B,Independent,623,5,628,0.26,27,27,Tamil Nadu,Tiruvallur,General,,2026
3,Tiruttani,14,Nota,None of the Above,1180,30,1210,0.51,27,27,Tamil Nadu,Tiruvallur,General,,2026
4,Thiruvallur,1,V.G. Raajendran,Dravida Munnetra Kazhagam,66729,701,67430,29.78,24,24,Tamil Nadu,Tiruvallur,General,SPA,2026
4,Thiruvallur,2,K. Senthilkumar,Naam Tamilar Katchi,5452,61,5513,2.43,24,24,Tamil Nadu,Tiruvallur,General,,2026
4,Thiruvallur,3,Be Vee Ramanah,All India Anna Dravida Munnetra Kazhagam,56086,476,56562,24.98,24,24,Tamil Nadu,Tiruvallur,General,NDA,2026
4,Thiruvallur,4,B. Rajesh Kumar,Bahujan Samaj Party,668,6,674,0.3,24,24,Tamil Nadu,Tiruvallur,General,,2026
4,Thiruvallur,5,Dr. T. Arunkumar,Tamilaga Vettri Kazhagam,91683,507,92190,40.71,24,24,Tamil Nadu,Tiruvallur,General,,2026
4,Thiruvallur,6,E. Mani,Republican Party of India (Athawale),644,9,653,0.29,24,24,Tamil Nadu,Tiruvallur,General,,2026
4,Thiruvallur,7,E. Rajarathinam,Tamizhaga Vaazhvurimai Katchi,134,0,134,0.06,24,24,Tamil Nadu,Tiruvallur,General,,2026
4,Thiruvallur,8,N. Venkatesan,Aanaithinthiya Jananayaka Pathukappu Kazhagam,352,2,354,0.16,24,24,Tamil Nadu,Tiruvallur,General,,2026
4,Thiruvallur,9,E.Kothandan,Independent,201,2,203,0.09,24,24,Tamil Nadu,Tiruvallur,General,,2026
4,Thiruvallur,10,N. Nagendrababu,Independent,184,0,184,0.08,24,24,Tamil Nadu,Tiruvallur,General,,2026
4,Thiruvallur,11,N. Balakrishnan,Independent,186,0,186,0.08,24,24,Tamil Nadu,Tiruvallur,General,,2026
4,Thiruvallur,12,R. Ramanan,Independent,118,0,118,0.05,24,24,Tamil Nadu,Tiruvallur,General,,2026
4,Thiruvallur,13,G. Rajendiran,Independent,223,4,227,0.1,24,24,Tamil Nadu,Tiruvallur,General,,2026
4,Thiruvallur,14,S. Rajendran,Independent,867,1,868,0.38,24,24,Tamil Nadu,Tiruvallur,General,,2026
4,Thiruvallur,15,Nota,None of the Above,1122,10,1132,0.5,24,24,Tamil Nadu,Tiruvallur,General,,2026
5,Poonamallee,1,Krishnaswamy.A,Dravida Munnetra Kazhagam,87803,766,88569,28.67,25,25,Tamil Nadu,Tiruvallur,SC,SPA,2026
5,Poonamallee,2,Mekala.J,Naam Tamilar Katchi,11616,81,11697,3.79,25,25,Tamil Nadu,Tiruvallur,SC,,2026
5,Poonamallee,3,Rajasekaran.K,Bahujan Samaj Party,852,8,860,0.28,25,25,Tamil Nadu,Tiruvallur,SC,,2026
5,Poonamallee,4,Elumalai.T.A,Amma Makkal Munnettra Kazagam,43017,263,43280,14.01,25,25,Tamil Nadu,Tiruvallur,SC,,2026
5,Poonamallee,5,Prakasam.R,Tamilaga Vettri Kazhagam,160643,666,161309,52.22,25,25,Tamil Nadu,Tiruvallur,SC,,2026
5,Poonamallee,6,Sivakumar.S,Independent,297,0,297,0.1,25,25,Tamil Nadu,Tiruvallur,SC,,2026
5,Poonamallee,7,Dhasarathan.R,Independent,133,0,133,0.04,25,25,Tamil Nadu,Tiruvallur,SC,,2026
5,Poonamallee,8,Purushothaman.B,Independent,254,1,255,0.08,25,25,Tamil Nadu,Tiruvallur,SC,,2026
5,Poonamallee,9,Ravikumar.M,Independent,352,3,355,0.11,25,25,Tamil Nadu,Tiruvallur,SC,,2026
5,Poonamallee,10,Velu.S,Independent,263,1,264,0.09,25,25,Tamil Nadu,Tiruvallur,SC,,2026
5,Poonamallee,11,Dr.Jayanthi.R,Independent,299,5,304,0.1,25,25,Tamil Nadu,Tiruvallur,SC,,2026
5,Poonamallee,12,Nota,None of the Above,1551,20,1571,0.51,25,25,Tamil Nadu,Tiruvallur,SC,,2026
6,Avadi,1,S. Charles,Bahujan Samaj Party,746,15,761,0.22,27,27,Tamil Nadu,Tiruvallur,General,,2026
6,Avadi,2,S.M.Nasar,Dravida Munnetra Kazhagam,103115,958,104073,30.08,27,27,Tamil Nadu,Tiruvallur,General,SPA,2026
6,Avadi,3,Punitha Shanmugam,Naam Tamilar Katchi,16190,145,16335,4.72,27,27,Tamil Nadu,Tiruvallur,General,,2026
6,Avadi,4,Rajasimha Mahendra,Bharatiya Janata Party,39170,435,39605,11.45,27,27,Tamil Nadu,Tiruvallur,General,NDA,2026
6,Avadi,5,R.Edmund Jayendren,Tamizhaga Vaazhvurimai Katchi,471,7,478,0.14,27,27,Tamil Nadu,Tiruvallur,General,,2026
6,Avadi,6,C.S. Karnan,Anti Corruption Dynamic Party,222,2,224,0.06,27,27,Tamil Nadu,Tiruvallur,General,,2026
6,Avadi,7,Senthilkumar. S,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,156,0,156,0.05,27,27,Tamil Nadu,Tiruvallur,General,,2026
6,Avadi,8,R. Bakthavatchalam,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,625,2,627,0.18,27,27,Tamil Nadu,Tiruvallur,General,,2026
6,Avadi,9,R.Ramesh Kumar,Tamilaga Vettri Kazhagam,179472,912,180384,52.13,27,27,Tamil Nadu,Tiruvallur,General,,2026
6,Avadi,10,P.Jayakumar,Samaniya Makkal Nala Katchi,177,0,177,0.05,27,27,Tamil Nadu,Tiruvallur,General,,2026
6,Avadi,11,K. Annamalai,Independent,77,0,77,0.02,27,27,Tamil Nadu,Tiruvallur,General,,2026
6,Avadi,12,G.D. Arunkumar,Independent,205,0,205,0.06,27,27,Tamil Nadu,Tiruvallur,General,,2026
6,Avadi,13,M. Erajasimman,Independent,105,0,105,0.03,27,27,Tamil Nadu,Tiruvallur,General,,2026
6,Avadi,14,R. Kumar,Independent,305,3,308,0.09,27,27,Tamil Nadu,Tiruvallur,General,,2026
6,Avadi,15,S. Senthilkumar,Independent,167,0,167,0.05,27,27,Tamil Nadu,Tiruvallur,General,,2026
6,Avadi,16,P. Chellapandian,Independent,254,1,255,0.07,27,27,Tamil Nadu,Tiruvallur,General,,2026
6,Avadi,17,K. Balakrishnan,Independent,141,0,141,0.04,27,27,Tamil Nadu,Tiruvallur,General,,2026
6,Avadi,18,R. Manikandan,Independent,195,0,195,0.06,27,27,Tamil Nadu,Tiruvallur,General,,2026
6,Avadi,19,Uniesh Raj. M,Independent,93,1,94,0.03,27,27,Tamil Nadu,Tiruvallur,General,,2026
6,Avadi,20,Rajasekar. R,Independent,105,0,105,0.03,27,27,Tamil Nadu,Tiruvallur,General,,2026
6,Avadi,21,Nota,None of the Above,1519,14,1533,0.44,27,27,Tamil Nadu,Tiruvallur,General,,2026
7,Maduravoyal,1,Ganapathy. K,Dravida Munnetra Kazhagam,79667,549,80216,27.31,27,27,Tamil Nadu,Chennai,General,SPA,2026
7,Maduravoyal,2,P. Benjamin,All India Anna Dravida Munnetra Kazhagam,54456,249,54705,18.63,27,27,Tamil Nadu,Chennai,General,NDA,2026
7,Maduravoyal,3,Revathi L,Naam Tamilar Katchi,12977,47,13024,4.43,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,4,Agni Selvaraju. J,Naadaalum Makkal Katchi,264,2,266,0.09,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,5,Muthuraman. S,Anna MGR Dravida Makkal Kalgam,70,1,71,0.02,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,6,Murali. S,Naam Indiar Party,298,2,300,0.1,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,7,Rhevanth Charan,Tamilaga Vettri Kazhagam,141423,302,141725,48.26,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,8,K. Venkatesan,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,171,0,171,0.06,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,9,J. Venkatesan,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,232,1,233,0.08,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,10,D. Anandan,Independent,67,0,67,0.02,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,11,K. Ganapathy,Independent,96,3,99,0.03,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,12,V. Kamala Kannan,Independent,119,0,119,0.04,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,13,Saravanan Kumar,Independent,78,0,78,0.03,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,14,R. Siva,Independent,315,7,322,0.11,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,15,M. Balasubramanian,Independent,67,0,67,0.02,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,16,S. Benjamin Moses,Independent,206,1,207,0.07,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,17,Ponmuthu Ramesh,Independent,200,2,202,0.07,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,18,N.A. Mani,Independent,157,0,157,0.05,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,19,R. Yuvaraj,Independent,82,2,84,0.03,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,20,Vignesh Nandagopal,Independent,83,0,83,0.03,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,21,M. James,Independent,34,0,34,0.01,27,27,Tamil Nadu,Chennai,General,,2026
7,Maduravoyal,22,Nota,None of the Above,1448,14,1462,0.5,27,27,Tamil Nadu,Chennai,General,,2026
8,Ambattur,1,Silambarasan,Naam Tamilar Katchi,11049,39,11088,4.26,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,2,Dr. J.Sailas,Bahujan Samaj Party,441,2,443,0.17,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,3,Dr A.P. Poornima,Dravida Munnetra Kazhagam,74156,402,74558,28.68,28,28,Tamil Nadu,Chennai,General,SPA,2026
8,Ambattur,4,A.Kalyanasundaram,Nationalist Janshakti Party,584,4,588,0.23,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,5,K.N. Sekar,Pattali Makkal Katchi,35826,171,35997,13.85,28,28,Tamil Nadu,Chennai,General,NDA,2026
8,Ambattur,6,Balamurugan.G,Tamilaga Vettri Kazhagam,132995,344,133339,51.29,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,7,V. Ramkumar,India Suyarajya Party,224,0,224,0.09,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,8,Rajkumar,Tamizhaga Vaazhvurimai Katchi,125,2,127,0.05,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,9,D. Jeyaganesh,Naam Indiar Party,67,0,67,0.03,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,10,M.S. Arumugam,Independent,135,0,135,0.05,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,11,P. Arumugam,Independent,77,0,77,0.03,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,12,G. Sampath,Independent,71,1,72,0.03,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,13,K. Sekar,Independent,125,2,127,0.05,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,14,G.P. Sekar,Independent,102,1,103,0.04,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,15,Palani,Independent,99,4,103,0.04,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,16,R.Balamurugan,Independent,493,0,493,0.19,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,17,Dr. S.Praveen,Independent,305,3,308,0.12,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,18,D. Pushpa,Independent,66,2,68,0.03,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,19,S. Madhavan,Independent,179,0,179,0.07,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,20,D.K.Meshack Kirubakaran,Independent,102,0,102,0.04,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,21,Vinayagamoorthy.R,Independent,82,1,83,0.03,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,22,S. Janarthanan,Independent,125,1,126,0.05,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,23,Jothi.M,Independent,89,0,89,0.03,28,28,Tamil Nadu,Chennai,General,,2026
8,Ambattur,24,Nota,None of the Above,1474,16,1490,0.57,28,28,Tamil Nadu,Chennai,General,,2026
9,Madavaram,1,E.Krithika,Naam Tamilar Katchi,12563,74,12637,3.49,19,19,Tamil Nadu,Chennai,General,,2026
9,Madavaram,2,S.Sudharsanam,Dravida Munnetra Kazhagam,94782,695,95477,26.38,19,19,Tamil Nadu,Chennai,General,SPA,2026
9,Madavaram,3,Madhavaram V.Moorthy,All India Anna Dravida Munnetra Kazhagam,58914,376,59290,16.38,19,19,Tamil Nadu,Chennai,General,NDA,2026
9,Madavaram,4,N.Janakiraman,Bahujan Samaj Party,530,7,537,0.15,19,19,Tamil Nadu,Chennai,General,,2026
9,Madavaram,5,R.Karthikeyan,Tamizhaga Vaazhvurimai Katchi,231,1,232,0.06,19,19,Tamil Nadu,Chennai,General,,2026
9,Madavaram,6,I.Raffik,Naadaalum Makkal Katchi,675,1,676,0.19,19,19,Tamil Nadu,Chennai,General,,2026
9,Madavaram,7,M.L.Vijayprabhu,Tamilaga Vettri Kazhagam,189784,678,190462,52.61,19,19,Tamil Nadu,Chennai,General,,2026
9,Madavaram,8,S.Sivakumar,Independent,198,0,198,0.05,19,19,Tamil Nadu,Chennai,General,,2026
9,Madavaram,9,Sudarsanam,Independent,155,2,157,0.04,19,19,Tamil Nadu,Chennai,General,,2026
9,Madavaram,10,A.Nagarajan,Independent,173,4,177,0.05,19,19,Tamil Nadu,Chennai,General,,2026
9,Madavaram,11,R.S.Balaji,Independent,98,1,99,0.03,19,19,Tamil Nadu,Chennai,General,,2026
9,Madavaram,12,G.Prabu,Independent,190,1,191,0.05,19,19,Tamil Nadu,Chennai,General,,2026
9,Madavaram,13,A.Ponnalagan,Independent,128,1,129,0.04,19,19,Tamil Nadu,Chennai,General,,2026
9,Madavaram,14,C.Moorthy,Independent,154,0,154,0.04,19,19,Tamil Nadu,Chennai,General,,2026
9,Madavaram,15,V.Murthy,Independent,188,0,188,0.05,19,19,Tamil Nadu,Chennai,General,,2026
9,Madavaram,16,Nota,None of the Above,1383,11,1394,0.39,19,19,Tamil Nadu,Chennai,General,,2026
10,Thiruvottiyur,1,Kuppan. K,All India Anna Dravida Munnetra Kazhagam,28190,130,28320,13.68,26,26,Tamil Nadu,Chennai,General,NDA,2026
10,Thiruvottiyur,2,Sathya. B,Naam Tamilar Katchi,8380,33,8413,4.06,26,26,Tamil Nadu,Chennai,General,,2026
10,Thiruvottiyur,3,Sundararaj. L,Communist Party of India (Marxist),56265,238,56503,27.28,26,26,Tamil Nadu,Chennai,General,SPA,2026
10,Thiruvottiyur,4,Mahendra Kumar. D,Bahujan Samaj Party,455,3,458,0.22,26,26,Tamil Nadu,Chennai,General,,2026
10,Thiruvottiyur,5,Sasirekha. M,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,271,0,271,0.13,26,26,Tamil Nadu,Chennai,General,,2026
10,Thiruvottiyur,6,Senthil Kumar. N,Tamilaga Vettri Kazhagam,109788,279,110067,53.15,26,26,Tamil Nadu,Chennai,General,,2026
10,Thiruvottiyur,7,Dilli Kumar. R,Democratic National Allegiance,198,0,198,0.1,26,26,Tamil Nadu,Chennai,General,,2026
10,Thiruvottiyur,8,Venkataramanan. J,Tamizhaga Vaazhvurimai Katchi,148,1,149,0.07,26,26,Tamil Nadu,Chennai,General,,2026
10,Thiruvottiyur,9,Aravind. R,Independent,72,5,77,0.04,26,26,Tamil Nadu,Chennai,General,,2026
10,Thiruvottiyur,10,Gopi. K,Independent,117,0,117,0.06,26,26,Tamil Nadu,Chennai,General,,2026
10,Thiruvottiyur,11,Thanikasalam. B,Independent,138,1,139,0.07,26,26,Tamil Nadu,Chennai,General,,2026
10,Thiruvottiyur,12,Balaruban,Independent,307,0,307,0.15,26,26,Tamil Nadu,Chennai,General,,2026
10,Thiruvottiyur,13,Michaelraj. M. A,Independent,832,6,838,0.4,26,26,Tamil Nadu,Chennai,General,,2026
10,Thiruvottiyur,14,Vijay. A,Independent,310,6,316,0.15,26,26,Tamil Nadu,Chennai,General,,2026
10,Thiruvottiyur,15,Janagaraj,Independent,109,1,110,0.05,26,26,Tamil Nadu,Chennai,General,,2026
10,Thiruvottiyur,16,Nota,None of the Above,795,10,805,0.39,26,26,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,1,R.S.Raajesh,All India Anna Dravida Munnetra Kazhagam,26754,138,26892,14.84,18,18,Tamil Nadu,Chennai,General,NDA,2026
11,Dr.Radhakrishnan Nagar,2,Vennila.T,Naam Tamilar Katchi,5330,34,5364,2.96,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,3,J. John Ebenezer,Dravida Munnetra Kazhagam,47907,225,48132,26.56,18,18,Tamil Nadu,Chennai,General,SPA,2026
11,Dr.Radhakrishnan Nagar,4,E. Raamadasan,Makkal Nalvaazhvuk Katchi,236,0,236,0.13,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,5,D.Karthikeyan,Samata Party,44,0,44,0.02,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,6,Chandrasekar,Tamizhaga Murpokku Makkal Katchi,47,0,47,0.03,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,7,B.Navin,Tamizhaga Vaazhvurimai Katchi,337,1,338,0.19,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,8,N. Marie Wilson,Tamilaga Vettri Kazhagam,97529,271,97800,53.97,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,9,A.Mohanraj,Socialist Unity Centre Of India (COMMUNIST),178,1,179,0.1,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,10,Amudha.N,Independent,30,0,30,0.02,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,11,D. Ajith Kumar,Independent,31,1,32,0.02,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,12,S.Emmanuvel,Independent,24,0,24,0.01,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,13,A. Usha,Independent,41,0,41,0.02,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,14,R.Ethiraj,Independent,44,0,44,0.02,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,15,V.Shankar,Independent,40,0,40,0.02,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,16,M. Sathish,Independent,112,0,112,0.06,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,17,J.Saravanakumar,Independent,149,0,149,0.08,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,18,L.Saravanan,Independent,54,0,54,0.03,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,19,V.Sudhakar,Independent,86,0,86,0.05,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,20,K. Sujith,Independent,25,0,25,0.01,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,21,R.Tamilarasan,Independent,36,0,36,0.02,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,22,Tamilselvan,Independent,25,0,25,0.01,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,23,R.Devakumar,Independent,39,1,40,0.02,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,24,D.Prabhu,Independent,210,1,211,0.12,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,25,G. Bothi Rajan,Independent,53,1,54,0.03,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,26,Manikandan.H,Independent,46,1,47,0.03,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,27,G. Madhan Kumar,Independent,17,0,17,0.01,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,28,V. Madhan Mohan,Independent,35,0,35,0.02,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,29,P. Marimuthu,Independent,35,0,35,0.02,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,30,R. Muthu Chella Bharathi,Independent,39,0,39,0.02,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,31,K. Murali,Independent,91,0,91,0.05,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,32,J.Murali Krishnan,Independent,47,0,47,0.03,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,33,C. Rajamanickam,Independent,65,0,65,0.04,18,18,Tamil Nadu,Chennai,General,,2026
11,Dr.Radhakrishnan Nagar,34,J.Vijayan,Independent,25,1,26,0.01,18,18,Tamil Nadu,Chennai,General,,2026
